user_id,name,quality_score,task_id,title,description,type_of_task,priority_level,due_date
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.8,cf11d3ad-7f41-4c3f-af78-af7a486d4f74,Structural Coordination,Coordinate with the structural engineer for beam placements.,Roof Plan,Neutral,2025-04-05
a7eb03ad-6f99-48a0-b37a-94371e8fb27c,User 4,0.76,a07667e8-c726-443b-82e5-8483533ccf9a,Structural Coordination,Coordinate with the structural engineer for beam placements.,General Specification,Low,2025-04-24
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.62,63b507be-9365-4c89-97de-e083d7eed82e,Site Plan Drafting,Prepare a site plan layout considering zoning and access.,Section Drawing,High,2025-04-06
a7eb03ad-6f99-48a0-b37a-94371e8fb27c,User 4,0.89,a6d1670d-51df-43f6-ba7b-00d8246de46a,Material Selection & Specification,Curate materials and finishes for the sustainable home project.,Landscape Plan,Neutral,2025-04-09
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.62,30bc4923-5c1b-452e-b24b-00bc86f4ac75,Hardscape Design Execution,Design outdoor paving and seating areas for the commercial plaza.,Permit Drawing,Neutral,2025-05-03
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.95,eae3b4d1-6824-4e68-8171-4b62340aada9,Landscape Design Refinement,Enhance the planting layout for the residential garden.,Lighting & Fixture Plan,Low,2025-04-15
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.97,68a03eac-eedf-4d8a-959b-1b858c0dea91,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Landscape Plan,High,2025-04-23
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.99,7375f872-adb5-4689-a1b9-d3cdbea43820,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Landscape Plan,Neutral,2025-04-22
fd562db9-6ee1-49c7-906c-b697b6cf51ec,User 1,0.98,389dc572-3441-436c-8b6d-fa22d167565f,Technical Specifications,Compile technical specifications for the construction phase.,Landscape Plan,Low,2025-04-17
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.82,0ebdfcc0-2213-49a7-a5ff-815e29d960b0,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Zoning & Building Code Compliance,Neutral,2025-04-06
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,0.89,9fe81398-9d99-4912-82da-ce03ea54becf,Site Plan Drafting,Prepare a site plan layout considering zoning and access.,Technical Specification,High,2025-04-05
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,0.66,579ec53a-3278-4d62-a8c3-a293a03986a6,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,General Specification,High,2025-04-06
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.65,dcbf116b-0b0f-403c-b5af-dd3ce1478436,Construction Documentation,Compile detailed construction drawings for city permit approval.,Construction Document,High,2025-04-20
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.99,9175745a-b6c4-426a-81a4-7cabc4c9c148,Lighting Plan Design,Create a lighting and fixture layout for the retail store.,Custom Millwork & Joinery Drawing,Low,2025-04-06
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.65,dd9b0524-24e7-442c-baca-0c5435ab1398,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Furniture Layout Plan,High,2025-04-19
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.8,1d9a262f-4d34-4de1-9015-f2b8d5b4e4ae,Lighting Plan Design,Create a lighting and fixture layout for the retail store.,Elevation Drawing,High,2025-04-10
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.62,783b8068-ece6-499f-a8fc-912eed9de68e,3D Model Development,Create a detailed 3D model for the client’s new residential project.,Partition Plan,Low,2025-04-07
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.72,4510f18e-0a01-4192-8505-1a53847d9ea1,Construction Documentation,Compile detailed construction drawings for city permit approval.,Zoning & Building Code Compliance,High,2025-04-09
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.85,8adeabb5-ff00-49ef-8a86-06378e4ef222,Hardscape Design Execution,Design outdoor paving and seating areas for the commercial plaza.,Technical Specification,High,2025-04-12
879f8888-4e4d-48e6-ac7f-67c6f066c5ad,User 5,0.92,19765145-dc68-4d60-bef8-c6914ed82e56,Conceptual Design Drafting,Prepare an initial concept sketch for the urban park renovation.,Lighting & Fixture Plan,Low,2025-04-13
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,0.6,66b47eba-4e3c-4f9c-b9ec-ce380384505e,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Hardscape Plan,Low,2025-05-03
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,0.77,4d061375-a4af-4a5d-9dd9-db2ba5af1c48,Structural Coordination,Coordinate with the structural engineer for beam placements.,Conceptual Design,High,2025-04-20
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.72,7cfbe672-8613-4d55-b85e-04b2f6d7afae,Landscape Design Refinement,Enhance the planting layout for the residential garden.,Interior Layout Plan,Neutral,2025-04-09
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.66,dd0ac787-95ac-4fbe-8c63-45ce33f5157a,Structural Coordination,Coordinate with the structural engineer for beam placements.,Virtual Reality,High,2025-04-07
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.77,00510132-bf50-4711-80b5-d62a9c760195,Construction Documentation,Compile detailed construction drawings for city permit approval.,3D Model,High,2025-04-10
879f8888-4e4d-48e6-ac7f-67c6f066c5ad,User 5,0.87,4e909d54-1e45-470f-8602-4e5a5c04bf78,Technical Specifications,Compile technical specifications for the construction phase.,Reflected Ceiling Plan,High,2025-04-08
fd562db9-6ee1-49c7-906c-b697b6cf51ec,User 1,0.77,e0e8b45b-e124-4865-a4a6-746c5455c3a6,Landscape Design Refinement,Enhance the planting layout for the residential garden.,Partition Plan,Neutral,2025-04-25
f22b7a85-c4a4-4880-95a1-53e8b677aa91,User 9,0.98,9acaa56d-9682-4a25-b809-e4eb91edd1af,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Floor Plan,High,2025-04-11
879f8888-4e4d-48e6-ac7f-67c6f066c5ad,User 5,0.83,a61eece9-4701-4d2e-8a16-df60bfe3a665,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Elevation Drawing,Low,2025-04-30
fd562db9-6ee1-49c7-906c-b697b6cf51ec,User 1,0.72,e5de77d3-484b-4504-803e-120c0a1c29c8,Construction Documentation,Compile detailed construction drawings for city permit approval.,3D Render,Neutral,2025-04-06
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,0.72,f5582ec3-c543-40e5-b6e5-e27079501dbd,Render Finalization,Enhance the 3D renders for the commercial building's presentation.,Schematic Design,High,2025-04-14
f22b7a85-c4a4-4880-95a1-53e8b677aa91,User 9,0.84,e169e4b9-aa1c-4e84-ac2a-fb6e9d0116c4,Construction Documentation,Compile detailed construction drawings for city permit approval.,Door & Window Schedule,Neutral,2025-04-22
879f8888-4e4d-48e6-ac7f-67c6f066c5ad,User 5,0.93,66fbea80-0315-4eff-b32a-8ae1c499546d,Landscape Design Refinement,Enhance the planting layout for the residential garden.,Finish Schedule,Low,2025-04-07
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.7,e1a864fb-82a8-4a8e-9265-6f1bb8555c1f,Construction Documentation,Compile detailed construction drawings for city permit approval.,Partition Plan,High,2025-04-21
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.74,a149c40b-0669-46b1-b7ed-b0afd612f5d7,Hardscape Design Execution,Design outdoor paving and seating areas for the commercial plaza.,Section Drawing,Low,2025-04-05
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,0.77,634ce423-809e-4b1f-ad68-9bfa2c79b105,Material Selection & Specification,Curate materials and finishes for the sustainable home project.,Site Plan,High,2025-04-10
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.6,4ac440bb-03e4-4c5f-9a96-9cd8e606cca9,Technical Specifications,Compile technical specifications for the construction phase.,Finish Schedule,Neutral,2025-04-13
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.87,c2fbfab3-fa0b-4523-92c1-7e540af9e0cd,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Zoning & Building Code Compliance,High,2025-05-01
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.65,40a1ac9b-60fd-418a-80e1-e74b94484c1f,Site Plan Drafting,Prepare a site plan layout considering zoning and access.,Custom Millwork & Joinery Drawing,Neutral,2025-04-23
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.89,523ca0ad-fe61-4a67-a1b7-0c9dce7e46c8,Landscape Design Refinement,Enhance the planting layout for the residential garden.,Custom Millwork & Joinery Drawing,High,2025-04-12
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.61,763c7319-5d84-4e00-8ff9-9daf9d20bc7e,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Schematic Design,Neutral,2025-04-12
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.98,1edc47d6-c429-4c09-8cd9-a1081d09a40e,Landscape Design Refinement,Enhance the planting layout for the residential garden.,3D Model,High,2025-04-15
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.81,30a28dd1-728c-4cd7-9677-dde263c3a37b,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Finish Schedule,High,2025-04-24
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.95,313e3fc6-2a98-41e3-b7b6-3fadc4d4fafe,Structural Coordination,Coordinate with the structural engineer for beam placements.,Site Plan,Neutral,2025-04-28
b2e79f59-e1fe-4a08-87dc-f5b4aa649b5c,User 10,0.99,82886e07-2bd9-4b4c-8ca9-d5ee05aa730f,Lighting Plan Design,Create a lighting and fixture layout for the retail store.,Interior Layout Plan,High,2025-04-23
f22b7a85-c4a4-4880-95a1-53e8b677aa91,User 9,0.76,6afbec08-ec18-4d26-94d3-1d829e5111b7,Render Finalization,Enhance the 3D renders for the commercial building's presentation.,3D Render,High,2025-04-28
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.87,c657f077-095f-4fe6-82bd-9d49284975fd,Conceptual Design Drafting,Prepare an initial concept sketch for the urban park renovation.,Virtual Reality,Neutral,2025-04-05
879f8888-4e4d-48e6-ac7f-67c6f066c5ad,User 5,0.74,7768504c-c995-4d5e-8e2b-0c294a646f36,Construction Documentation,Compile detailed construction drawings for city permit approval.,Material Board,Low,2025-04-25
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.96,6831eb1c-e612-48f4-b39a-0526625d518a,Hardscape Design Execution,Design outdoor paving and seating areas for the commercial plaza.,Finish Schedule,Low,2025-04-14
879f8888-4e4d-48e6-ac7f-67c6f066c5ad,User 5,0.61,2eaa79df-1541-4f20-ba90-4c84ad642889,Construction Documentation,Compile detailed construction drawings for city permit approval.,3D Model,Low,2025-04-26
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.89,86879099-0a1c-4823-9c13-6088bc2f470e,Site Plan Drafting,Prepare a site plan layout considering zoning and access.,Landscape Plan,Neutral,2025-04-28
f22b7a85-c4a4-4880-95a1-53e8b677aa91,User 9,0.74,44ff2666-9177-4104-90a5-7dcf0ff10c4f,Material Selection & Specification,Curate materials and finishes for the sustainable home project.,Elevation Drawing,Low,2025-04-12
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,0.87,edab2830-bd5d-49e0-9828-dcc6aabeadd5,Conceptual Design Drafting,Prepare an initial concept sketch for the urban park renovation.,Roof Plan,Neutral,2025-04-26
a7eb03ad-6f99-48a0-b37a-94371e8fb27c,User 4,0.84,32479c7f-f52e-45c0-af7c-dc00ba612fb6,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Partition Plan,High,2025-04-10
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.71,3ae84d35-1be5-4edf-a918-7f135021fcc2,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Others,High,2025-04-19
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.64,de38c092-9c9e-4642-89a1-d705aab41c6a,Conceptual Design Drafting,Prepare an initial concept sketch for the urban park renovation.,Permit Drawing,High,2025-04-20
b2e79f59-e1fe-4a08-87dc-f5b4aa649b5c,User 10,0.75,28835246-8d31-4d18-8eaa-6d8bbcbac2da,Site Plan Drafting,Prepare a site plan layout considering zoning and access.,Technical Specification,High,2025-04-30
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,0.64,fc7c5779-7922-463a-af58-53251df0285f,Material Selection & Specification,Curate materials and finishes for the sustainable home project.,Roof Plan,Low,2025-04-25
fd562db9-6ee1-49c7-906c-b697b6cf51ec,User 1,0.97,0ecadf09-f729-498a-8c77-0892fe4ea77e,Landscape Design Refinement,Enhance the planting layout for the residential garden.,Permit Drawing,Neutral,2025-04-09
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.86,fbb378c8-6b00-4485-b64d-230056a13aa4,Render Finalization,Enhance the 3D renders for the commercial building's presentation.,Construction Document,Neutral,2025-04-20
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.75,102ba7a9-c6b9-4f93-a90a-81ba0374ce6a,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Zoning & Building Code Compliance,Low,2025-04-25
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,1.0,d3863c29-8a80-43e2-90e8-8561ff416538,Structural Coordination,Coordinate with the structural engineer for beam placements.,Permit Drawing,Neutral,2025-04-30
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.77,d14443fc-f843-46c1-a7c9-83566bd573a0,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Interior Layout Plan,Neutral,2025-04-15
b2e79f59-e1fe-4a08-87dc-f5b4aa649b5c,User 10,0.99,7737c1a6-a4d8-413c-abe6-4020cd104fa5,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Section Drawing,High,2025-04-24
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,0.66,5f0f3ad3-055c-4678-ad85-852df97cbd50,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Custom Millwork & Joinery Drawing,Neutral,2025-04-09
879f8888-4e4d-48e6-ac7f-67c6f066c5ad,User 5,0.68,3c57ae1b-677a-4046-a5ba-6490e1e2c881,Lighting Plan Design,Create a lighting and fixture layout for the retail store.,Construction Document,Neutral,2025-04-06
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.91,bddb3204-d596-4935-b3d1-56c90235025d,Lighting Plan Design,Create a lighting and fixture layout for the retail store.,Roof Plan,High,2025-04-11
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.81,1fd05cf1-2c23-42b5-bd32-76185b41e08d,Construction Documentation,Compile detailed construction drawings for city permit approval.,Reflected Ceiling Plan,High,2025-04-30
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.65,a6370f42-2cbd-446a-90cd-981152c9b75d,Structural Coordination,Coordinate with the structural engineer for beam placements.,Landscape Plan,Neutral,2025-04-12
fd562db9-6ee1-49c7-906c-b697b6cf51ec,User 1,0.91,8ba7da27-f20a-4a67-a926-1393c853285d,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Material Board,Low,2025-04-23
a7eb03ad-6f99-48a0-b37a-94371e8fb27c,User 4,1.0,7035aad5-b97b-49aa-9388-c69c7c5e57a8,Technical Specifications,Compile technical specifications for the construction phase.,Reflected Ceiling Plan,High,2025-04-27
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.76,d8b55994-283d-4ed4-9f0f-c5e40cc5902b,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Permit Drawing,Low,2025-04-11
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.8,dcde2fb4-c8c8-4c20-9cb8-4ba326a0ec33,Landscape Design Refinement,Enhance the planting layout for the residential garden.,3D Render,Low,2025-04-30
a7eb03ad-6f99-48a0-b37a-94371e8fb27c,User 4,0.75,6b8afb50-5531-424d-9012-de423cdb83ef,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,3D Render,High,2025-04-25
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,0.96,df55aa07-4caf-46e2-b63d-0ac63396bfaf,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Landscape Plan,Low,2025-04-22
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.93,c7af95ee-9e1f-49a3-943b-fec63987b58e,Structural Coordination,Coordinate with the structural engineer for beam placements.,Partition Plan,High,2025-04-04
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.9,0295f592-d1fd-469f-a706-2cc0eb376d8b,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Roof Plan,Neutral,2025-04-22
a7eb03ad-6f99-48a0-b37a-94371e8fb27c,User 4,0.85,c79e2bd9-fda7-49a3-a1fc-1bfac6eb1193,Render Finalization,Enhance the 3D renders for the commercial building's presentation.,Furniture Layout Plan,Low,2025-04-04
f22b7a85-c4a4-4880-95a1-53e8b677aa91,User 9,0.83,259ab573-fc8c-4169-9df4-3471fd612296,Lighting Plan Design,Create a lighting and fixture layout for the retail store.,3D Render,Low,2025-04-12
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.86,bae85d27-0781-4b8e-8b55-16315b724f63,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Furniture Layout Plan,High,2025-05-03
879f8888-4e4d-48e6-ac7f-67c6f066c5ad,User 5,0.93,e10549e2-33f7-4049-9420-cd1f5f017d12,Conceptual Design Drafting,Prepare an initial concept sketch for the urban park renovation.,Floor Plan,Neutral,2025-04-26
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.91,57eb51d3-ea97-47d5-b967-bee7e8a7756c,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Hardscape Plan,Neutral,2025-04-14
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.79,05bb4246-571a-44d5-b87e-bd978b4331fb,Render Finalization,Enhance the 3D renders for the commercial building's presentation.,Site Plan,Neutral,2025-04-06
fd562db9-6ee1-49c7-906c-b697b6cf51ec,User 1,0.6,a9a16536-8dad-46c2-a4ca-acc74b87c0a3,Construction Documentation,Compile detailed construction drawings for city permit approval.,Finish Schedule,Neutral,2025-04-15
f22b7a85-c4a4-4880-95a1-53e8b677aa91,User 9,0.85,2dd0f427-f85f-45cb-b4f5-d59a74b08afd,Technical Specifications,Compile technical specifications for the construction phase.,Reflected Ceiling Plan,High,2025-04-20
879f8888-4e4d-48e6-ac7f-67c6f066c5ad,User 5,0.98,798c5331-e496-42f8-8eda-b6535e702546,Landscape Design Refinement,Enhance the planting layout for the residential garden.,Virtual Reality,Neutral,2025-04-23
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.92,abf02aba-06db-426f-9da4-bb5c0535f46f,Conceptual Design Drafting,Prepare an initial concept sketch for the urban park renovation.,Floor Plan,Neutral,2025-04-28
a7eb03ad-6f99-48a0-b37a-94371e8fb27c,User 4,0.68,cb3061aa-d734-41ac-ba3f-97714f50288d,Render Finalization,Enhance the 3D renders for the commercial building's presentation.,Interior Layout Plan,High,2025-04-11
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.69,3325d55e-1570-4813-9a47-5c7fb98c7983,3D Model Development,Create a detailed 3D model for the client’s new residential project.,General Specification,Neutral,2025-04-07
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,0.74,64c03570-9337-4b6b-b429-1f61b1c50d95,Construction Documentation,Compile detailed construction drawings for city permit approval.,Zoning & Building Code Compliance,High,2025-04-05
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.7,ce2e11e6-7568-4006-95e5-76424e8211c8,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Furniture Layout Plan,Neutral,2025-04-09
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,0.85,d071e3be-9bab-44d8-a547-64f7fefb1e11,Site Plan Drafting,Prepare a site plan layout considering zoning and access.,Landscape Plan,Low,2025-04-06
fd562db9-6ee1-49c7-906c-b697b6cf51ec,User 1,0.87,2ce9355f-dcfc-4458-b878-0c33879057ab,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Technical Specification,High,2025-04-25
f22b7a85-c4a4-4880-95a1-53e8b677aa91,User 9,0.82,a7550ac4-6985-4ce1-8bea-c3daa9570643,Conceptual Design Drafting,Prepare an initial concept sketch for the urban park renovation.,Design Development,High,2025-04-17
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.83,de7a6b9b-72aa-451f-bd05-b8adebdf9c87,3D Model Development,Create a detailed 3D model for the client’s new residential project.,Technical Specification,High,2025-04-15
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.91,e73ea77e-6869-48ca-8971-b8074d75cf46,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Furniture Layout Plan,Neutral,2025-04-26
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.85,24a7e06f-ffa9-4c0d-8e0e-692fecc90dc8,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Partition Plan,High,2025-04-24
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.89,731e327a-bb73-4361-af55-a62e4d98b913,Technical Specifications,Compile technical specifications for the construction phase.,Interior Layout Plan,Neutral,2025-05-03
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.66,3f1a9dbd-ebbe-42ca-8ce6-d17cd8a863b2,3D Model Development,Create a detailed 3D model for the client’s new residential project.,Zoning & Building Code Compliance,Neutral,2025-04-28
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,1.0,28337d0c-9e76-4557-a4fb-236df8fe0e7c,Site Plan Drafting,Prepare a site plan layout considering zoning and access.,Others,Low,2025-04-16
b2e79f59-e1fe-4a08-87dc-f5b4aa649b5c,User 10,0.72,f8960bfa-0b8a-4626-9101-6224776e2313,3D Model Development,Create a detailed 3D model for the client’s new residential project.,Interior Layout Plan,Neutral,2025-04-15
879f8888-4e4d-48e6-ac7f-67c6f066c5ad,User 5,0.72,b4ea1beb-9592-414b-a261-8f67134e2c97,Render Finalization,Enhance the 3D renders for the commercial building's presentation.,Construction Document,Low,2025-04-27
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.6,3ed6aba8-0b72-4e5b-8f9f-08a187db6161,Material Selection & Specification,Curate materials and finishes for the sustainable home project.,Reflected Ceiling Plan,Neutral,2025-04-04
b2e79f59-e1fe-4a08-87dc-f5b4aa649b5c,User 10,0.91,c95c8270-bf73-43a9-8951-f5a98e113d38,Lighting Plan Design,Create a lighting and fixture layout for the retail store.,Door & Window Schedule,Low,2025-04-12
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.85,de0a3260-4d19-4d1a-86dc-8f17aea41e88,Render Finalization,Enhance the 3D renders for the commercial building's presentation.,Design Development,High,2025-04-17
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.76,ce85880f-4dd5-49cf-9211-0ccd3a5ee299,Site Plan Drafting,Prepare a site plan layout considering zoning and access.,Lighting & Fixture Plan,High,2025-05-02
fd562db9-6ee1-49c7-906c-b697b6cf51ec,User 1,0.79,71b99ba7-e327-4e6f-8974-81406a9d5b8e,Material Selection & Specification,Curate materials and finishes for the sustainable home project.,Section Drawing,High,2025-04-07
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,0.68,ab93ab91-1fd1-4ff0-ab22-2b391056e3e2,Lighting Plan Design,Create a lighting and fixture layout for the retail store.,Finish Schedule,Low,2025-04-13
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.62,0578fb79-7d75-4b21-82fd-44f00b4fc2e4,Material Selection & Specification,Curate materials and finishes for the sustainable home project.,Others,Neutral,2025-05-03
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.78,6c9623bc-d03e-4403-9e26-af5dcdaad323,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Material Board,High,2025-04-28
879f8888-4e4d-48e6-ac7f-67c6f066c5ad,User 5,0.91,2f1ee27c-e7a3-470f-b9f1-bf3cfd2aa482,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Hardscape Plan,High,2025-04-28
fd562db9-6ee1-49c7-906c-b697b6cf51ec,User 1,0.93,14bce445-fe21-4a6a-b5fe-2ae47cd22616,Site Plan Drafting,Prepare a site plan layout considering zoning and access.,Custom Millwork & Joinery Drawing,Low,2025-04-05
a7eb03ad-6f99-48a0-b37a-94371e8fb27c,User 4,0.76,3b08ddae-1733-45aa-83c2-4ee4ea2e3bb8,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Furniture Layout Plan,High,2025-04-14
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.89,c2542177-f879-4639-8e91-9956c78a2c01,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Virtual Reality,Low,2025-04-24
b2e79f59-e1fe-4a08-87dc-f5b4aa649b5c,User 10,0.83,b6510cb1-5a7d-4a60-b893-bb0f556eb0c5,Technical Specifications,Compile technical specifications for the construction phase.,Others,Neutral,2025-04-07
b2e79f59-e1fe-4a08-87dc-f5b4aa649b5c,User 10,0.92,d80a0427-c96a-47d2-90bc-5abd502782d4,Render Finalization,Enhance the 3D renders for the commercial building's presentation.,Material Board,Neutral,2025-05-02
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.82,18a3c19c-829a-48e3-9d5e-b53307150f85,Structural Coordination,Coordinate with the structural engineer for beam placements.,Technical Specification,Low,2025-04-16
f22b7a85-c4a4-4880-95a1-53e8b677aa91,User 9,0.82,23a797d3-fc07-42f0-8884-318093faba07,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,3D Model,Low,2025-04-11
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.64,795c0148-d642-4ad9-a763-05684584c9a3,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Hardscape Plan,Neutral,2025-04-07
f22b7a85-c4a4-4880-95a1-53e8b677aa91,User 9,0.63,c59d9da8-21be-4a7b-a96c-1c21053efaf9,Technical Specifications,Compile technical specifications for the construction phase.,Reflected Ceiling Plan,Neutral,2025-04-04
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.8,4caea7df-531e-483f-a8e9-0adb3b9525b8,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Schematic Design,Neutral,2025-04-11
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,0.83,a711d234-02e2-4c75-85cd-16aeeb3d54cb,Conceptual Design Drafting,Prepare an initial concept sketch for the urban park renovation.,Roof Plan,Low,2025-04-09
fd562db9-6ee1-49c7-906c-b697b6cf51ec,User 1,0.86,5c02d3ce-261b-4bc6-83e1-03dfc1f6eb45,Site Plan Drafting,Prepare a site plan layout considering zoning and access.,Lighting & Fixture Plan,Low,2025-05-03
fd562db9-6ee1-49c7-906c-b697b6cf51ec,User 1,0.74,7aeea167-1027-44a4-8f44-dcf8f83a4563,Conceptual Design Drafting,Prepare an initial concept sketch for the urban park renovation.,Permit Drawing,Low,2025-04-14
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.79,8e7e2e92-7b75-4d0e-b50a-915f9ed9c198,3D Model Development,Create a detailed 3D model for the client’s new residential project.,Virtual Reality,Low,2025-04-29
